Date,Open,High,Low,Close,Adj Close,Volume
2002-11-07,37.5,39.5,37.5,37.974998474121094,27.799224853515625,204880
2002-11-08,37.25,37.73749923706055,37.025001525878906,37.3125,27.314268112182617,77664
2002-11-11,37.5,37.5,36.67499923706055,36.75,26.902494430541992,66568
2002-11-12,36.5,37.5,36.5,36.9375,27.03974723815918,106864
2002-11-13,37.125,37.224998474121094,36.42499923706055,36.625,26.810997009277344,106264
2002-11-14,37.20000076293945,37.900001525878906,36.63750076293945,37.125,27.1770076751709,211856
2002-11-15,37.95000076293945,38.162498474121094,37.5,37.92499923706055,27.76263999938965,154144
2002-11-18,38.25,38.73749923706055,37.837501525878906,38.3125,28.046297073364258,217672
2002-11-19,38.3125,38.3125,38.3125,38.3125,28.046297073364258,0
2002-11-20,38.25,39.875,38.25,39.57500076293945,28.97052001953125,406128
2002-11-21,40.3125,44.724998474121094,40.3125,43.0,31.477752685546875,2664024
2002-11-22,41.38750076293945,45.17499923706055,41.38750076293945,42.337501525878906,30.992759704589844,1184016
2002-11-25,42.75,43.20000076293945,41.75,42.26250076293945,30.9378604888916,428920
2002-11-26,42.625,43.45000076293945,41.775001525878906,42.01250076293945,30.754854202270508,367496
2002-11-27,42.75,42.75,40.88750076293945,41.125,30.105173110961914,301128
2002-11-28,41.525001525878906,43.724998474121094,41.51250076293945,42.79999923706055,31.331315994262695,447680
2002-11-29,42.79999923706055,42.79999923706055,42.79999923706055,42.79999923706055,31.331315994262695,0
2002-12-02,44.875,49.0,44.474998474121094,47.38750076293945,34.689571380615234,1388680
2002-12-03,48.5,52.42499923706055,46.775001525878906,50.099998474121094,36.67522430419922,4082608
2002-12-04,49.224998474121094,51.1875,47.76250076293945,48.42499923706055,35.44904708862305,2594928
2002-12-05,48.125,51.11249923706055,48.125,49.650001525878906,36.34581756591797,1720264
2002-12-06,50.5,51.67499923706055,49.63750076293945,50.95000076293945,37.29747009277344,1139968
2002-12-09,50.75,51.724998474121094,48.025001525878906,48.5,35.503963470458984,975768
2002-12-10,47.625,50.5,47.275001525878906,49.61249923706055,36.318355560302734,837808
2002-12-11,51.0,53.98749923706055,50.75,51.95000076293945,38.02950668334961,3286400
2002-12-12,52.0,54.0,52.0,52.375,38.340614318847656,2568024
2002-12-13,53.0,53.67499923706055,52.275001525878906,52.587501525878906,38.49617385864258,1112288
2002-12-16,53.25,53.67499923706055,50.025001525878906,50.32500076293945,36.83995056152344,1231456
2002-12-17,51.275001525878906,51.275001525878906,48.900001525878906,49.400001525878906,36.16279220581055,855656
2002-12-18,49.95000076293945,50.724998474121094,48.599998474121094,48.9375,35.824241638183594,618096
2002-12-19,49.92499923706055,54.375,49.375,53.07500076293945,38.85304260253906,3770256
2002-12-20,53.75,54.95000076293945,52.5,53.51250076293945,39.17331314086914,2952072
2002-12-23,53.75,53.76250076293945,51.25,51.61249923706055,37.782432556152344,1277744
2002-12-24,51.75,54.0,51.5625,53.73749923706055,39.33802032470703,1729840
2002-12-25,53.73749923706055,53.73749923706055,53.73749923706055,53.73749923706055,39.33802032470703,0
2002-12-26,54.150001525878906,55.95000076293945,53.25,55.26250076293945,40.454376220703125,2894448
2002-12-27,55.650001525878906,55.875,53.787498474121094,54.01250076293945,39.53935241699219,956984
2002-12-30,54.0,57.724998474121094,52.76250076293945,57.150001525878906,41.836116790771484,4253744
2002-12-31,57.525001525878906,61.087501525878906,56.0,60.11249923706055,44.004783630371094,9998480
2003-01-01,59.98749923706055,61.974998474121094,59.98749923706055,61.087501525878906,44.71852493286133,6027072
2003-01-02,61.525001525878906,62.92499923706055,57.912498474121094,58.29999923706055,42.6779670715332,5325328
2003-01-03,60.0,61.04999923706055,58.5,59.01250076293945,43.19953536987305,4198040
2003-01-06,59.92499923706055,60.1875,56.875,57.26250076293945,41.91847229003906,4121520
2003-01-07,58.0,58.5,56.0625,56.599998474121094,41.43349838256836,2650800
2003-01-08,57.349998474121094,59.150001525878906,56.92499923706055,58.625,42.91587829589844,2648456
2003-01-09,59.0,60.150001525878906,58.45000076293945,59.20000076293945,43.3368034362793,2630400
2003-01-10,60.0,60.0,55.26250076293945,55.57500076293945,40.68315887451172,1702816
2003-01-13,56.224998474121094,56.75,54.25,56.13750076293945,41.09492874145508,2421496
2003-01-14,56.724998474121094,58.625,56.5,56.88750076293945,41.64396286010742,2239360
2003-01-15,57.349998474121094,58.625,57.025001525878906,58.025001525878906,42.47665023803711,2759760
2003-01-16,58.462501525878906,60.20000076293945,57.525001525878906,58.849998474121094,43.0805778503418,2842656
2003-01-17,58.125,59.0,57.275001525878906,57.525001525878906,42.11062240600586,1284144
2003-01-20,57.25,57.474998474121094,55.275001525878906,55.6875,40.765506744384766,928872
2003-01-21,55.76250076293945,56.5625,54.0,54.23749923706055,39.70405197143555,1147240
2003-01-22,54.70000076293945,55.75,54.07500076293945,54.474998474121094,39.877891540527344,1081352
2003-01-23,53.75,54.474998474121094,51.775001525878906,52.474998474121094,38.413822174072266,1001872
2003-01-24,52.625,53.474998474121094,49.88750076293945,50.599998474121094,37.04125213623047,1436848
2003-01-27,48.0,49.974998474121094,46.275001525878906,47.07500076293945,34.460819244384766,916832
2003-01-28,48.13750076293945,50.75,46.25,50.36249923706055,36.86738967895508,2043224
2003-01-29,50.525001525878906,51.25,48.54999923706055,48.9375,35.824241638183594,1370440
2003-01-30,48.775001525878906,51.099998474121094,48.775001525878906,49.6875,36.373252868652344,1203464
2003-01-31,48.75,50.11249923706055,48.17499923706055,48.48749923706055,35.49482345581055,1083040
2003-02-03,48.8125,52.474998474121094,48.625,52.1875,38.20336151123047,1566808
2003-02-04,52.25,53.474998474121094,50.01250076293945,50.54999923706055,37.00464630126953,1311144
2003-02-05,49.75,50.5,48.837501525878906,49.61249923706055,36.318355560302734,845080
2003-02-06,49.6875,50.900001525878906,49.125,50.61249923706055,37.0504035949707,946624
2003-02-07,50.13750076293945,51.912498474121094,49.5625,50.125,36.693546295166016,1023440
2003-02-10,49.5,50.224998474121094,48.29999923706055,48.462501525878906,35.47652053833008,449688
2003-02-11,48.5,49.73749923706055,47.75,48.025001525878906,35.1562614440918,701960
2003-02-12,48.525001525878906,48.75,47.025001525878906,47.38750076293945,34.689571380615234,459064
2003-02-13,47.38750076293945,47.38750076293945,47.38750076293945,47.38750076293945,34.689571380615234,0
2003-02-14,45.63750076293945,47.849998474121094,44.5625,44.98749923706055,32.932682037353516,790336
2003-02-17,46.25,48.0,45.787498474121094,47.849998474121094,35.028133392333984,795272
2003-02-18,48.599998474121094,49.0,47.32500076293945,47.5625,34.81767654418945,819688
2003-02-19,48.25,48.462501525878906,47.412498474121094,47.587501525878906,34.835975646972656,455960
2003-02-20,46.400001525878906,47.73749923706055,45.82500076293945,47.4375,34.72617721557617,542944
2003-02-21,47.5,47.95000076293945,46.42499923706055,46.61249923706055,34.12223815917969,494544
2003-02-24,47.73749923706055,47.73749923706055,46.5,46.900001525878906,34.33271408081055,326488
2003-02-25,45.38750076293945,47.0,45.38750076293945,45.79999923706055,33.52745056152344,264440
2003-02-26,46.275001525878906,46.95000076293945,44.650001525878906,45.0,32.94183349609375,422312
2003-02-27,44.75,46.45000076293945,44.70000076293945,45.6875,33.44509506225586,280480
2003-02-28,47.38750076293945,48.5,46.04999923706055,48.04999923706055,35.1745491027832,694688
2003-03-03,46.275001525878906,48.98749923706055,46.275001525878906,47.525001525878906,34.790225982666016,500896
2003-03-04,47.0,47.0,46.0,46.337501525878906,33.92091751098633,255760
2003-03-05,45.82500076293945,47.0,44.9375,46.525001525878906,34.05818557739258,471552
2003-03-06,46.900001525878906,46.900001525878906,45.0,45.26250076293945,33.134002685546875,265080
2003-03-07,45.974998474121094,45.974998474121094,43.8125,44.0,32.209781646728516,518664
2003-03-10,43.837501525878906,44.25,40.375,41.025001525878906,30.031967163085938,346400
2003-03-11,40.0,43.45000076293945,39.57500076293945,42.01250076293945,30.754854202270508,497168
2003-03-12,43.17499923706055,43.17499923706055,41.20000076293945,41.38750076293945,30.29731559753418,481872
2003-03-13,42.212501525878906,42.724998474121094,41.0,41.92499923706055,30.690797805786133,390112
2003-03-14,41.92499923706055,41.92499923706055,41.92499923706055,41.92499923706055,30.690797805786133,0
2003-03-17,40.775001525878906,43.0,40.275001525878906,41.79999923706055,30.59929847717285,373856
2003-03-18,41.79999923706055,41.79999923706055,41.79999923706055,41.79999923706055,30.59929847717285,0
2003-03-19,42.875,43.25,41.3125,41.712501525878906,30.535263061523438,374256
2003-03-20,41.875,43.0,41.0,42.724998474121094,31.27642059326172,537616
2003-03-21,42.724998474121094,42.724998474121094,42.724998474121094,42.724998474121094,31.27642059326172,0
2003-03-24,43.375,43.75,41.25,41.587501525878906,30.44373321533203,328920
2003-03-25,42.474998474121094,42.474998474121094,40.125,40.98749923706055,30.004493713378906,351496
2003-03-26,42.25,42.25,40.125,40.79999923706055,29.86726188659668,260264
2003-03-27,40.474998474121094,41.0,40.0,40.412498474121094,29.58358383178711,241056
2003-03-28,41.5,41.5,40.0,40.17499923706055,29.40973663330078,218000
2003-03-31,32.474998474121094,39.712501525878906,32.474998474121094,38.38750076293945,28.101205825805664,230712
2003-04-02,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-03,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-04,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-07,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-08,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-09,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-10,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-11,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-14,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-15,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-16,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-17,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-18,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-21,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-22,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-23,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-24,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-25,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-28,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-29,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-04-30,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-01,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-02,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-05,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-06,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-07,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-08,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-09,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-12,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-13,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-14,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-15,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-16,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-19,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-20,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-21,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-22,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-23,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-26,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-27,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-28,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-29,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-05-30,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-02,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-03,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-04,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-05,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-06,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-09,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-10,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-11,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-12,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-13,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-16,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-17,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-18,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-19,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-20,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-23,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-24,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-25,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-26,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-27,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-06-30,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-01,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-02,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-03,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-04,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-07,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-08,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-09,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-10,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-11,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-14,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-15,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-16,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-17,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-18,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-21,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-22,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-23,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-24,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-25,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-28,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-29,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-30,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-07-31,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-01,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-04,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-05,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-06,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-07,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-08,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-11,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-12,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-13,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-14,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-15,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-18,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-19,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-20,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-21,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-22,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-25,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-26,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-27,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-28,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-08-29,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-01,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-02,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-03,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-04,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-05,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-08,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-09,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-10,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-11,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-12,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-15,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-16,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-17,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-18,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-19,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-22,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-23,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-24,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-25,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-26,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-29,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-09-30,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-10-01,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-10-02,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-10-03,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
2003-10-06,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,28.101205825805664,0
